"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000024665.1_ASM2466v1" 0.0389 0.0185 0.0507 0.0507 0.0301 0.0723 0.0682 0.0624 0.0145 0.0253 0.0638 0.0721 0.0842 0.072 0.0394 0.0454 0.0547 0.0907 0.046
"GCF_000010305.1_ASM1030v1" 0.022 0.0216 0.0335 0.0254 0.036 0.023 0.0522 0.0576 0.0071 0.0207 0.0438 0.0875 0.1328 0.0878 0.0558 0.0401 0.0655 0.1035 0.0841
"GCF_000020525.1_ASM2052v1" 0.0359 0.0211 0.0519 0.0447 0.0373 0.0677 0.0736 0.0538 0.0094 0.0243 0.0713 0.0669 0.0838 0.0682 0.0396 0.0464 0.0544 0.103 0.0467
"GCF_000020625.1_ASM2062v1" 0.0319 0.023 0.0446 0.0376 0.0355 0.0515 0.069 0.0594 0.012 0.0237 0.0687 0.0711 0.0872 0.0763 0.0435 0.0467 0.0533 0.1045 0.0605
"GCF_000020545.1_ASM2054v1" 0.0328 0.0224 0.0465 0.0385 0.0335 0.0589 0.0724 0.057 0.0119 0.0231 0.0679 0.0715 0.0822 0.0759 0.0427 0.0466 0.0524 0.1038 0.0601
"GCF_000006985.1_ASM698v1" 0.0291 0.0221 0.0456 0.0354 0.0326 0.0539 0.0695 0.0538 0.012 0.0227 0.0652 0.0736 0.0962 0.0788 0.0471 0.0431 0.0522 0.1043 0.0628
"GCF_000020505.1_ASM2050v1" 0.0296 0.0218 0.0452 0.0355 0.0338 0.0527 0.0712 0.0559 0.0113 0.023 0.0652 0.0733 0.0939 0.0789 0.0464 0.0439 0.0532 0.1049 0.0605
"GCF_000020465.1_ASM2046v1" 0.0318 0.022 0.0458 0.0375 0.0325 0.0514 0.0692 0.0568 0.0119 0.023 0.0666 0.0699 0.0897 0.08 0.0443 0.0465 0.0537 0.1054 0.0621
"GCF_000015125.1_ASM1512v1" 0.0321 0.0224 0.0464 0.0396 0.0347 0.0565 0.0686 0.0554 0.0121 0.0246 0.0682 0.0689 0.0852 0.0758 0.043 0.0461 0.054 0.1065 0.0599
"GCF_000016085.1_ASM1608v1" 0.029 0.0217 0.0442 0.0343 0.0315 0.0477 0.071 0.0541 0.0106 0.0254 0.0638 0.0717 0.0962 0.0829 0.0459 0.0461 0.0551 0.1066 0.062
"GCF_000012485.1_ASM1248v1" 0.0286 0.0222 0.0432 0.0314 0.0309 0.0441 0.0698 0.0546 0.0105 0.0241 0.0627 0.0719 0.0996 0.0847 0.0478 0.0448 0.0542 0.1074 0.0675
"GCF_000020645.1_ASM2064v1" 0.032 0.0227 0.0461 0.0397 0.0362 0.0579 0.0708 0.0536 0.012 0.0246 0.0693 0.0688 0.0867 0.0725 0.0429 0.0442 0.0539 0.1087 0.0573
"GCF_000012585.1_ASM1258v1" 0.032 0.0227 0.0426 0.0462 0.0395 0.0507 0.0648 0.0534 0.0101 0.0309 0.0665 0.0726 0.0968 0.0735 0.0395 0.0387 0.0669 0.1047 0.0478
"GCF_000218895.1_ASM21889v1" 0.0406 0.0202 0.0517 0.0513 0.0414 0.0663 0.0619 0.0522 0.0087 0.0221 0.066 0.0685 0.0797 0.0725 0.0443 0.0404 0.0619 0.101 0.0493
"GCF_000263195.1_ASM26319v1" 0.0413 0.0175 0.0548 0.0621 0.0382 0.0784 0.0648 0.0522 0.009 0.0243 0.0807 0.0637 0.0695 0.0689 0.0381 0.0432 0.0588 0.0961 0.0383
"GCA_000024525.1_ASM2452v1" 0.0396 0.0192 0.046 0.0483 0.0469 0.0525 0.0526 0.0549 0.0076 0.0254 0.0603 0.0713 0.0854 0.0745 0.048 0.0399 0.0677 0.1052 0.0546
"GCF_000023125.1_ASM2312v1" 0.0399 0.0203 0.0497 0.0509 0.0392 0.0612 0.0607 0.056 0.0078 0.0235 0.0656 0.0695 0.0858 0.0764 0.0441 0.0421 0.0592 0.0971 0.0511
"GCF_000166395.1_ASM16639v1" 0.0434 0.0202 0.0517 0.0526 0.0379 0.0746 0.0688 0.0523 0.0079 0.0235 0.0723 0.066 0.07 0.073 0.0409 0.0443 0.0558 0.1014 0.0435
"GCF_000014145.1_ASM1414v1" 0.046 0.0192 0.0508 0.0576 0.036 0.0719 0.0585 0.0526 0.0107 0.0229 0.0815 0.0668 0.0748 0.0665 0.0376 0.0482 0.0696 0.0944 0.0345
"GCF_000020565.1_ASM2056v1" 0.0428 0.0252 0.0403 0.0514 0.0512 0.0823 0.0675 0.0468 0.0106 0.029 0.0848 0.0573 0.0728 0.0593 0.0362 0.0337 0.0563 0.1104 0.0421
"GCF_000183425.1_ASM18342v1" 0.0419 0.018 0.0549 0.0623 0.0381 0.0765 0.0766 0.0591 0.0069 0.0267 0.0814 0.0611 0.0653 0.0661 0.0348 0.0444 0.0523 0.0975 0.0359
"GCF_000265505.1_ASM26550v1" 0.0431 0.0169 0.0573 0.0653 0.0406 0.0847 0.0758 0.0538 0.0081 0.0223 0.085 0.0573 0.0595 0.0577 0.0318 0.0464 0.0616 0.0965 0.0361
"GCF_000222485.1_ASM22248v1" 0.041 0.0193 0.0534 0.0589 0.0365 0.0737 0.0713 0.0565 0.0073 0.0248 0.0767 0.0628 0.067 0.0731 0.0411 0.0437 0.0527 0.1012 0.0391
"GCF_000325705.1_ASM32570v1" 0.0422 0.0218 0.0506 0.051 0.0392 0.0681 0.0713 0.0596 0.0074 0.0243 0.069 0.0676 0.0734 0.0753 0.0414 0.0406 0.0557 0.0983 0.043
"GCA_000242635.3_ASM24263v3" 0.0438 0.0177 0.0516 0.0618 0.0371 0.076 0.0612 0.0547 0.0086 0.0243 0.0767 0.0669 0.0719 0.0691 0.0378 0.0451 0.062 0.0964 0.0371
"GCF_000192845.1_ASM19284v1" 0.0437 0.0207 0.0508 0.056 0.0406 0.0686 0.062 0.0549 0.0079 0.0264 0.0747 0.0636 0.076 0.0701 0.0393 0.0393 0.0559 0.1028 0.0468
"GCF_000023825.1_ASM2382v1" 0.0436 0.0179 0.0498 0.059 0.0374 0.0739 0.0574 0.0541 0.0079 0.0272 0.0732 0.0656 0.0812 0.0735 0.04 0.0379 0.0601 0.0997 0.0405
"GCF_000238215.1_ASM23821v1" 0.046 0.0218 0.0481 0.0486 0.0351 0.0648 0.0667 0.0569 0.0125 0.0204 0.07 0.0666 0.0739 0.0713 0.0405 0.0433 0.0602 0.095 0.0582
"GCF_000190535.1_ASM19053v1" 0.047 0.0186 0.049 0.0508 0.0367 0.0683 0.0707 0.056 0.013 0.0204 0.0732 0.0679 0.0705 0.0714 0.0384 0.0405 0.0569 0.0983 0.0523
"GCF_000212375.1_ASM21237v1" 0.0436 0.023 0.0356 0.0366 0.0456 0.0484 0.0676 0.0566 0.0118 0.0272 0.065 0.0671 0.0836 0.0702 0.0458 0.0393 0.0651 0.1106 0.0571
"GCF_000007585.1_ASM758v1" 0.0406 0.022 0.0462 0.0419 0.0345 0.058 0.0691 0.0562 0.0124 0.0235 0.0702 0.0657 0.0805 0.0716 0.0426 0.0437 0.0555 0.1023 0.0634
"GCF_000183135.1_ASM18313v1" 0.0437 0.0177 0.0517 0.0606 0.0356 0.0757 0.0608 0.0544 0.01 0.0243 0.0796 0.0676 0.0706 0.0674 0.0367 0.0468 0.0614 0.0963 0.0391
"GCF_000010645.1_ASM1064v1" 0.0426 0.0203 0.0503 0.0582 0.0354 0.0827 0.069 0.0507 0.0147 0.0197 0.1005 0.0613 0.0574 0.0632 0.0335 0.0464 0.0512 0.0972 0.0457
"GCF_000012825.1_ASM1282v1" 0.0476 0.0207 0.0476 0.0545 0.0357 0.0709 0.0693 0.057 0.0136 0.0228 0.0718 0.0657 0.0711 0.0713 0.0388 0.0398 0.058 0.0944 0.0492
"GCF_000190575.1_ASM19057v1" 0.0473 0.0209 0.0466 0.0504 0.0367 0.0654 0.0715 0.059 0.0143 0.0225 0.069 0.0661 0.0754 0.0709 0.0392 0.0382 0.0578 0.0958 0.0532
"GCF_000025985.1_ASM2598v1" 0.0469 0.019 0.0482 0.0525 0.036 0.0686 0.0677 0.0564 0.0128 0.0224 0.0728 0.0674 0.0714 0.0715 0.0395 0.042 0.0584 0.097 0.0493
"GCF_000011065.1_ASM1106v1" 0.0488 0.019 0.0477 0.0549 0.0366 0.0693 0.0678 0.0577 0.0128 0.0234 0.0719 0.0654 0.0709 0.0704 0.0395 0.0425 0.0595 0.0943 0.0475
"GCA_000210075.1_ASM21007v1" 0.0484 0.0187 0.0474 0.0551 0.0363 0.0705 0.0692 0.058 0.0126 0.023 0.0725 0.0658 0.0717 0.0707 0.039 0.0416 0.0595 0.0933 0.0466
"GCF_000186225.1_ASM18622v1" 0.0466 0.0199 0.0474 0.0526 0.0348 0.0672 0.0666 0.0568 0.0138 0.0235 0.071 0.0668 0.076 0.0724 0.0383 0.0406 0.059 0.0965 0.0499
"GCF_000025925.1_ASM2592v1" 0.046 0.0218 0.0449 0.0521 0.0415 0.0673 0.0657 0.0624 0.0141 0.0258 0.0685 0.0677 0.0787 0.0724 0.0389 0.0331 0.0594 0.0918 0.048
"GCF_000163055.2_ASM16305v2" 0.0445 0.02 0.0487 0.0611 0.039 0.0762 0.0651 0.0545 0.0121 0.026 0.0765 0.0648 0.0691 0.0652 0.0357 0.0406 0.0606 0.097 0.0434
"GCF_000144405.1_ASM14440v1" 0.0464 0.0211 0.0468 0.0549 0.0385 0.0721 0.0645 0.0598 0.0121 0.0251 0.0706 0.0672 0.0735 0.0694 0.0372 0.039 0.0598 0.0941 0.0482
"GCF_000261025.1_ASM26102v1" 0.0433 0.0205 0.047 0.0554 0.0379 0.0758 0.0677 0.0571 0.0132 0.0247 0.0724 0.0667 0.0763 0.0678 0.0359 0.036 0.0606 0.0933 0.0484
"GCF_000220215.1_ASM22021v1" 0.0442 0.0234 0.0433 0.0471 0.0401 0.0529 0.0579 0.0611 0.0133 0.0255 0.0563 0.0717 0.089 0.0783 0.0415 0.0349 0.0624 0.0949 0.0622
"GCF_000012845.1_ASM1284v1" 0.0466 0.0188 0.0487 0.0517 0.0343 0.0669 0.0679 0.058 0.0122 0.0219 0.0727 0.0677 0.0721 0.0715 0.0406 0.0438 0.0573 0.0975 0.0497
"GCF_000512915.1_ASM51291v1" 0.0456 0.0205 0.0461 0.0477 0.0363 0.0578 0.0676 0.0593 0.0129 0.0206 0.0694 0.0696 0.0784 0.0708 0.0423 0.0433 0.0591 0.0971 0.0557
"GCF_000265365.1_ASM26536v1" 0.0431 0.0183 0.0444 0.0421 0.0327 0.0522 0.0666 0.0589 0.0136 0.0179 0.0611 0.071 0.0953 0.077 0.0429 0.0427 0.0608 0.0927 0.0668
"GCF_000194605.1_ASM19460v1" 0.0416 0.0185 0.0551 0.0622 0.0387 0.0722 0.0638 0.0534 0.0104 0.0219 0.0799 0.064 0.0631 0.0688 0.0368 0.0528 0.0653 0.0957 0.0358
"GCF_000236405.1_ASM23640v1" 0.0484 0.0206 0.0647 0.0715 0.0265 0.122 0.0596 0.0418 0.0099 0.0142 0.1338 0.041 0.0332 0.0567 0.0315 0.0582 0.0402 0.094 0.0324
"GCF_000233435.1_ASM23343v1" 0.0456 0.0229 0.0617 0.0645 0.0276 0.1113 0.0641 0.0443 0.0108 0.0153 0.1212 0.0479 0.036 0.0589 0.0328 0.0579 0.0427 0.0952 0.0391
"GCF_000022605.2_ASM2260v1" 0.0431 0.0241 0.063 0.0657 0.0316 0.1108 0.0642 0.0446 0.0114 0.0154 0.118 0.0487 0.0388 0.0579 0.0318 0.0586 0.0423 0.095 0.035
"GCF_000093165.1_ASM9316v1" 0.043 0.0238 0.0627 0.0619 0.0301 0.1109 0.0654 0.0438 0.0106 0.016 0.1152 0.0484 0.039 0.0589 0.0338 0.0583 0.0423 0.0974 0.0385
"GCF_000265465.1_ASM26546v1" 0.0445 0.0178 0.0536 0.0626 0.0402 0.0877 0.072 0.0547 0.0081 0.0239 0.0767 0.0629 0.0678 0.0658 0.0371 0.0385 0.052 0.0962 0.038
"GCF_000023725.1_ASM2372v1" 0.0409 0.0182 0.0562 0.0612 0.0366 0.076 0.0671 0.0567 0.0076 0.0217 0.0758 0.0654 0.0728 0.0682 0.0371 0.0452 0.0594 0.095 0.0388
"GCF_000183155.1_ASM18315v1" 0.0446 0.0175 0.0543 0.0633 0.0376 0.0869 0.0722 0.0534 0.0073 0.0217 0.0796 0.0638 0.0633 0.0654 0.035 0.0447 0.0553 0.0975 0.0365
"GCF_000191565.1_ASM19156v1" 0.0446 0.0175 0.0546 0.0629 0.0376 0.0874 0.071 0.0525 0.008 0.0219 0.0798 0.0634 0.0625 0.0647 0.0347 0.0448 0.0556 0.0987 0.0378
"GCF_000189415.1_ASM18941v1" 0.0441 0.0197 0.0542 0.0624 0.0418 0.0799 0.0713 0.0558 0.0072 0.0184 0.0834 0.0632 0.0639 0.0626 0.0353 0.0438 0.057 0.0975 0.0385
"GCF_000016645.1_ASM1664v1" 0.0437 0.0168 0.0552 0.0677 0.0357 0.0843 0.066 0.056 0.008 0.0233 0.0824 0.0621 0.0661 0.0637 0.0351 0.0463 0.061 0.0942 0.0325
"GCF_000064305.2_ASM6430v2" 0.0414 0.0171 0.0562 0.0708 0.0361 0.0885 0.0654 0.0517 0.0084 0.0212 0.0911 0.0608 0.0643 0.0615 0.033 0.0448 0.0623 0.0946 0.0308
"GCF_000220625.1_ASM22062v1" 0.0437 0.0195 0.056 0.06 0.0436 0.0832 0.0696 0.0522 0.0085 0.0214 0.0806 0.0648 0.0645 0.0629 0.0353 0.0422 0.0584 0.0954 0.0382
"GCF_000023285.1_ASM2328v1" 0.0464 0.0194 0.0512 0.0571 0.0402 0.0782 0.0684 0.0515 0.0085 0.0243 0.0742 0.0669 0.0715 0.0657 0.0382 0.0358 0.0654 0.0969 0.0402
"GCF_000024125.1_ASM2412v1" 0.0389 0.0198 0.0481 0.0435 0.0366 0.0481 0.071 0.0611 0.0079 0.0218 0.0623 0.0671 0.0847 0.0824 0.0466 0.0398 0.0554 0.1036 0.0611
"GCF_000153165.2_ASM15316v2" 0.0408 0.0195 0.0533 0.0618 0.0329 0.0783 0.069 0.0601 0.0078 0.023 0.0804 0.0652 0.0647 0.0714 0.037 0.0446 0.0576 0.0964 0.0363
"GCF_000190595.1_ASM19059v1" 0.0434 0.0167 0.0521 0.0691 0.0326 0.0861 0.0651 0.0574 0.0074 0.0256 0.0795 0.0664 0.068 0.0647 0.0339 0.0398 0.0659 0.0955 0.0309
"GCF_000186265.1_ASM18626v1" 0.0427 0.0175 0.0538 0.0629 0.0326 0.0804 0.0684 0.0589 0.0077 0.0257 0.0831 0.0629 0.0675 0.0658 0.0339 0.0425 0.0641 0.0969 0.0327
"GCF_000152945.2_ASM15294v2" 0.0412 0.0165 0.0565 0.0702 0.0338 0.086 0.0675 0.058 0.0069 0.0216 0.0844 0.0639 0.0642 0.0626 0.032 0.0459 0.0612 0.0955 0.0323
"GCA_000211855.3_ASM21185v3" 0.0418 0.0169 0.0546 0.0732 0.0343 0.0847 0.0665 0.0571 0.0078 0.0256 0.0843 0.0627 0.0655 0.0616 0.0328 0.0397 0.0653 0.0945 0.0311
"GCF_000023465.1_ASM2346v1" 0.044 0.0184 0.0543 0.062 0.0377 0.0799 0.073 0.0579 0.0069 0.0262 0.0808 0.0596 0.0663 0.0659 0.0359 0.0411 0.0546 0.0969 0.0385
"GCF_000060345.1_ASM6034v1" 0.0406 0.0177 0.0543 0.0618 0.034 0.0795 0.0785 0.0601 0.0071 0.0244 0.0815 0.0615 0.0643 0.0678 0.0352 0.0444 0.054 0.0955 0.0381
"GCF_000265385.1_ASM26538v1" 0.0416 0.0165 0.0555 0.0647 0.0339 0.0802 0.0712 0.0571 0.0075 0.0251 0.0818 0.0631 0.0663 0.0672 0.0357 0.0427 0.0598 0.0957 0.0343
"GCF_000224085.1_ASM22408v1" 0.0412 0.0193 0.0528 0.0574 0.0362 0.0754 0.0719 0.061 0.0075 0.0224 0.0741 0.0673 0.0668 0.0719 0.0377 0.0432 0.0582 0.0977 0.038
"GCF_000240075.2_ASM24007v2" 0.0443 0.0183 0.0557 0.068 0.0374 0.0889 0.0685 0.0519 0.0087 0.0211 0.0883 0.0598 0.0586 0.0619 0.0341 0.0438 0.0607 0.0967 0.033
"GCF_000024005.1_ASM2400v1" 0.0441 0.0212 0.0469 0.0532 0.0426 0.0615 0.0567 0.0557 0.0087 0.0272 0.0686 0.0677 0.084 0.0722 0.0428 0.0373 0.0642 0.0989 0.0466
"GCF_000246855.1_ASM24685v1" 0.0443 0.0199 0.0488 0.0599 0.042 0.0672 0.0537 0.0537 0.0093 0.0277 0.0697 0.0679 0.0799 0.0727 0.0424 0.0363 0.0656 0.0963 0.0426
"GCA_000243115.3_ASM24311v3" 0.0425 0.0196 0.0503 0.0556 0.0403 0.0716 0.0549 0.0537 0.0088 0.0257 0.0706 0.0656 0.0854 0.0745 0.0433 0.0353 0.0602 0.0982 0.0439
"GCF_000212735.1_ASM21273v1" 0.0393 0.02 0.0508 0.0524 0.0453 0.0611 0.0612 0.0548 0.0099 0.0285 0.0658 0.065 0.0813 0.0733 0.045 0.035 0.0578 0.1054 0.0481
"GCF_000250635.1_ASM25063v1" 0.0421 0.0175 0.0493 0.0449 0.0558 0.0648 0.0722 0.0517 0.0105 0.0341 0.0585 0.0526 0.0901 0.0692 0.0438 0.0332 0.0432 0.118 0.0484
"GCF_000024845.1_ASM2484v1" 0.0326 0.0231 0.0386 0.0237 0.0395 0.0215 0.0726 0.0522 0.0073 0.0167 0.0453 0.0805 0.1088 0.0792 0.061 0.0259 0.0546 0.1226 0.0945
"GCF_000224745.1_ASM22474v1" 0.0322 0.0232 0.0384 0.0234 0.0395 0.0218 0.0728 0.0519 0.0076 0.0166 0.0452 0.0804 0.1089 0.079 0.0612 0.026 0.0546 0.1226 0.0948
"GCF_000013045.1_ASM1304v1" 0.027 0.023 0.0352 0.0251 0.0364 0.0211 0.0718 0.0721 0.0072 0.0185 0.0379 0.0819 0.1109 0.0865 0.0586 0.042 0.0643 0.1005 0.0799
"GCA_000146025.1_ASM14602v1" 0.0367 0.0152 0.0492 0.0543 0.0262 0.0999 0.0701 0.0536 0.0139 0.0201 0.0954 0.0678 0.07 0.0656 0.0321 0.0487 0.048 0.0917 0.0416
"GCF_000020145.1_ASM2014v1" 0.037 0.0155 0.0519 0.0519 0.0299 0.0906 0.0661 0.0506 0.0124 0.022 0.0783 0.0682 0.0865 0.0713 0.0385 0.0416 0.0553 0.0946 0.0378
"GCF_000020985.1_ASM2098v1" 0.0378 0.0166 0.0516 0.0445 0.028 0.0941 0.0813 0.0484 0.0115 0.0179 0.1028 0.0644 0.0634 0.0655 0.0395 0.0417 0.0481 0.1004 0.0425
"GCF_000025725.1_ASM2572v1" 0.0397 0.0192 0.0483 0.0475 0.0278 0.0747 0.0723 0.0625 0.0125 0.0245 0.0788 0.0732 0.0759 0.0709 0.0346 0.0446 0.0556 0.0932 0.0443
"GCF_000183405.1_ASM18340v1" 0.0443 0.0153 0.0558 0.0558 0.023 0.0928 0.0713 0.0604 0.0096 0.0191 0.1011 0.0676 0.0567 0.0651 0.033 0.0446 0.0472 0.0986 0.0387
"GCF_000218625.1_ASM21862v1" 0.0433 0.0175 0.0546 0.0557 0.0243 0.0897 0.0743 0.0579 0.0118 0.025 0.0857 0.0683 0.0624 0.0676 0.0332 0.0439 0.0478 0.0956 0.0416
"GCF_000177635.2_ASM17763v2" 0.0308 0.0274 0.0432 0.0337 0.0461 0.0401 0.0682 0.0535 0.0121 0.0301 0.066 0.0719 0.0926 0.0753 0.045 0.0357 0.0535 0.1083 0.0664
"GCF_000517565.1_ASM51756v1" 0.0436 0.0153 0.0558 0.063 0.0325 0.0943 0.0625 0.0531 0.0112 0.026 0.1016 0.063 0.0656 0.0593 0.0337 0.0401 0.0481 0.1014 0.0298
"GCF_000194135.1_ASM19413v1" 0.0408 0.0157 0.0538 0.0515 0.0241 0.0969 0.0704 0.0566 0.0095 0.0234 0.0928 0.0705 0.0665 0.066 0.0343 0.0401 0.0461 0.0985 0.0423
"GCF_000021725.1_ASM2172v1" 0.0442 0.0161 0.0564 0.06 0.0239 0.1066 0.0786 0.0558 0.0085 0.0253 0.0988 0.0644 0.0638 0.0583 0.0332 0.0285 0.0471 0.0985 0.0321
"GCF_000012965.1_ASM1296v1" 0.0401 0.0194 0.0519 0.0545 0.0298 0.0869 0.0743 0.0593 0.0088 0.0315 0.0907 0.0631 0.0704 0.0585 0.0287 0.0444 0.0509 0.1018 0.0353
"GCF_000147355.1_ASM14735v1" 0.0425 0.0211 0.0505 0.0551 0.0332 0.09 0.0718 0.0589 0.0089 0.0254 0.0868 0.0656 0.073 0.059 0.0306 0.0396 0.053 0.1017 0.0334
"GCF_000183725.1_ASM18372v1" 0.0386 0.024 0.0477 0.0472 0.0336 0.0667 0.0735 0.0577 0.0094 0.0263 0.0823 0.064 0.0799 0.066 0.0353 0.0444 0.0559 0.1024 0.0451
"GCF_000186245.1_ASM18624v1" 0.0386 0.0229 0.0449 0.0352 0.0299 0.0658 0.081 0.0557 0.009 0.0261 0.0705 0.0655 0.0858 0.0731 0.0448 0.03 0.0484 0.1093 0.0634
"GCF_000010345.1_ASM1034v1" 0.0415 0.0229 0.0491 0.0444 0.0314 0.084 0.0748 0.0585 0.0091 0.0235 0.0798 0.0673 0.0762 0.0664 0.0358 0.0384 0.0544 0.1013 0.0414
"GCF_000017465.1_ASM1746v1" 0.036 0.0161 0.0566 0.0535 0.0298 0.084 0.0675 0.0578 0.0119 0.0391 0.0821 0.0652 0.0858 0.0684 0.031 0.0291 0.0446 0.1013 0.0402
"GCF_000017725.1_ASM1772v1" 0.0369 0.0154 0.0566 0.0591 0.0265 0.0916 0.071 0.0594 0.0114 0.0422 0.0821 0.0643 0.0795 0.0643 0.0295 0.0295 0.0449 0.1011 0.0347
"GCF_000017585.1_ASM1758v1" 0.037 0.0139 0.0638 0.0717 0.0247 0.0999 0.0678 0.0585 0.0122 0.0339 0.0986 0.0558 0.0691 0.0618 0.0273 0.032 0.0447 0.0954 0.0319
"GCF_000015085.1_ASM1508v1" 0.0382 0.0149 0.057 0.0653 0.0257 0.0904 0.0626 0.0604 0.0115 0.043 0.095 0.0605 0.071 0.0634 0.0286 0.0324 0.0463 0.1016 0.0322
"GCF_000019205.1_ASM1920v1" 0.0401 0.0172 0.0614 0.0664 0.0339 0.1001 0.073 0.0552 0.0131 0.0358 0.0911 0.054 0.0693 0.0541 0.0263 0.0301 0.0409 0.1093 0.0287
"GCF_000011865.1_ASM1186v1" 0.0387 0.0164 0.0625 0.0662 0.0326 0.0994 0.073 0.0541 0.0128 0.0365 0.0896 0.0526 0.0684 0.0559 0.0268 0.0302 0.0418 0.1122 0.0302
"GCF_000017485.1_ASM1748v1" 0.0392 0.0174 0.0635 0.0659 0.0323 0.0995 0.0717 0.053 0.0135 0.0358 0.0894 0.0525 0.0667 0.0563 0.0265 0.0307 0.0421 0.1121 0.0316
"GCF_000024885.1_ASM2488v1" 0.039 0.0248 0.0526 0.0461 0.033 0.0784 0.0758 0.0513 0.011 0.0314 0.0795 0.0669 0.0774 0.0637 0.033 0.0368 0.0535 0.1087 0.0373
"GCF_000265295.1_ASM26529v1" 0.0385 0.025 0.0536 0.0462 0.0331 0.0778 0.0739 0.0496 0.0116 0.0314 0.0804 0.0665 0.0783 0.0639 0.0329 0.0374 0.0536 0.1096 0.0366
"GCF_000092245.1_ASM9224v1" 0.0421 0.0161 0.0535 0.0662 0.0277 0.0974 0.0714 0.0587 0.0093 0.0246 0.0992 0.0603 0.0593 0.0571 0.0285 0.0452 0.0541 0.1008 0.0286
"GCF_000284355.1_ASM28435v1" 0.041 0.0147 0.0557 0.0699 0.0291 0.0975 0.0737 0.0582 0.0088 0.0245 0.1008 0.0593 0.0589 0.0547 0.0273 0.0441 0.0533 0.1008 0.0279
"GCF_000284235.1_ASM28423v1" 0.0415 0.0148 0.056 0.0708 0.0282 0.0975 0.0749 0.0583 0.0087 0.0231 0.1024 0.0576 0.057 0.0536 0.0268 0.046 0.054 0.1014 0.0274
"GCF_000014025.1_ASM1402v1" 0.041 0.0146 0.0563 0.0696 0.0291 0.098 0.0737 0.0583 0.0087 0.0247 0.1006 0.0593 0.059 0.0542 0.0272 0.0439 0.0532 0.1008 0.0277
"GCF_000196135.1_ASM19613v1" 0.0344 0.0215 0.0499 0.0356 0.0331 0.0695 0.0855 0.0449 0.0098 0.0307 0.0737 0.0607 0.0815 0.0733 0.0387 0.0416 0.0439 0.1201 0.0517
"GCF_000091985.1_ASM9198v1" 0.0365 0.0229 0.0567 0.0511 0.0433 0.0775 0.0644 0.05 0.0127 0.0344 0.084 0.0559 0.0739 0.0706 0.0365 0.0341 0.0462 0.1084 0.0409
"GCF_000200595.1_ASM20059v1" 0.0379 0.0281 0.051 0.0448 0.0484 0.0717 0.0609 0.0483 0.0134 0.0371 0.0666 0.0631 0.0825 0.0672 0.0415 0.0281 0.0488 0.1182 0.0422
"GCF_000237285.1_ASM23728v1" 0.0371 0.0289 0.051 0.0446 0.0517 0.0716 0.0585 0.0484 0.0144 0.0382 0.0656 0.0606 0.0816 0.0686 0.0441 0.0271 0.0473 0.118 0.0426
"GCF_000011725.1_ASM1172v1" 0.0383 0.0219 0.0567 0.0598 0.0375 0.0914 0.0696 0.0487 0.0117 0.0381 0.0747 0.0575 0.0701 0.0599 0.0342 0.0326 0.0452 0.1162 0.0357
"GCF_000270045.1_ASM27004v1" 0.0383 0.022 0.0564 0.0596 0.0377 0.0914 0.07 0.0486 0.0117 0.0381 0.0742 0.0577 0.0706 0.0598 0.0342 0.0325 0.0452 0.1164 0.0356
"GCF_000008525.1_ASM852v1" 0.0379 0.0218 0.056 0.0596 0.0382 0.0912 0.0709 0.0491 0.0112 0.0381 0.0743 0.0581 0.0712 0.0594 0.034 0.0324 0.0451 0.1166 0.0349
"GCF_000196755.1_ASM19675v1" 0.038 0.0216 0.0561 0.0614 0.0382 0.0917 0.0704 0.0488 0.0115 0.0381 0.0742 0.057 0.07 0.0592 0.034 0.0325 0.0455 0.1166 0.0354
"GCF_000021165.1_ASM2116v1" 0.0379 0.0216 0.0565 0.0608 0.0378 0.0924 0.0688 0.0475 0.012 0.0376 0.0743 0.0565 0.0705 0.0593 0.0342 0.0333 0.0458 0.1163 0.0366
"GCF_000009305.1_ASM930v1" 0.0377 0.023 0.0568 0.0591 0.0374 0.0909 0.069 0.0474 0.0121 0.038 0.0757 0.0581 0.0685 0.0596 0.0344 0.0324 0.0456 0.1174 0.0367
"GCF_000185245.1_ASM18524v1" 0.0381 0.0224 0.0563 0.0612 0.0385 0.0917 0.0701 0.048 0.0118 0.038 0.0748 0.0568 0.0697 0.0588 0.0341 0.0323 0.0455 0.116 0.0358
"GCF_000148665.1_ASM14866v1" 0.0377 0.0219 0.0569 0.0591 0.0373 0.0903 0.0691 0.0482 0.0117 0.038 0.0746 0.0582 0.0708 0.0603 0.0347 0.0328 0.0452 0.1167 0.0365
"GCF_000178935.2_ASM17893v2" 0.0377 0.022 0.0567 0.0592 0.0373 0.0914 0.0693 0.048 0.0118 0.0378 0.0748 0.0576 0.0707 0.0603 0.0343 0.033 0.0451 0.1171 0.036
"GCF_000255955.1_ASM25595v1" 0.0381 0.022 0.0563 0.0604 0.0381 0.092 0.0693 0.048 0.0117 0.038 0.0741 0.0571 0.07 0.0596 0.0345 0.0328 0.0455 0.1163 0.0361
